Termid,Regd No,Course,Grade,CA_100,MTT_50,ETT_100,ETP_100,Course_Att,MHRDName,CA_1,CA_2,CA_3,CA_4,Height,Weight,ScholarType,Direction,Gender,Medium,CourseType,ProgramType
218192,5193776,KHZ52,A,91,,,68,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),55,9,6,21,170,50,Day Scholar,North,Female,English,Theory,UG
218192,5193776,KHZ53,B+,62,32,62,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),25,27,2,8,170,50,Day Scholar,North,Female,English,Theory,UG
218192,5193776,KHZ54,B+,85,19,58,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),4,42,17,22,170,50,Day Scholar,North,Female,English,Theory,UG
218192,5193776,KHZ55,A+,88,,,88,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),52,9,23,4,170,50,Day Scholar,North,Female,English,Theory,UG
218192,5193776,KHZ56,B+,62,28,59,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),60,1,1,0,170,50,Day Scholar,North,Female,English,Theory,UG
218192,5193776,KHZ57,A,45,32,79,,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),26,4,1,14,170,50,Day Scholar,North,Female,English,Theory,UG
218192,5193776,KHZ58,A+,80,42,63,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,45,0,2,170,50,Day Scholar,North,Female,English,Theory,UG
218192,5217776,KHZ28,A,65,32,67,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),60,0,2,3,179,73,Hostler,East,Male,Regional,Theory,UG
218192,5217776,KHZ51,A,70,29,75,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,40,15,15,179,73,Hostler,East,Male,Regional,Theory,UG
218192,5217776,KHZ52,A,92,,,71,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,42,17,1,179,73,Hostler,East,Male,Regional,Theory,UG
218192,5217776,KHZ53,A+,80,40,75,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),76,2,2,0,179,73,Hostler,East,Male,Regional,Theory,UG
218192,5217776,KHZ54,B+,64,35,63,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),9,31,20,4,179,73,Hostler,East,Male,Regional,Theory,UG
218192,5217776,KHZ55,A,77,,,78,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),34,38,2,3,179,73,Hostler,East,Male,Regional,Theory,UG
218192,5217776,KHZ56,B+,75,30,46,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),19,17,37,2,179,73,Hostler,East,Male,Regional,Theory,UG
218192,5217776,KHZ57,O,80,44,83,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),29,32,8,11,179,73,Hostler,East,Male,Regional,Theory,UG
218192,5217776,KHZ58,A+,89,43,56,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),23,34,24,8,179,73,Hostler,East,Male,Regional,Theory,UG
218192,5273776,KHZ28,C,58,32,52,,73,Bachelor of Technology in Computer Science and Engineering (Cyber Security),26,15,15,2,169,58,Day Scholar,East,Male,English,Theory,UG
218192,5273776,KHZ51,C,25,30,48,,75,Bachelor of Technology in Computer Science and Engineering (Cyber Security),7,15,3,0,169,58,Day Scholar,East,Male,English,Theory,UG
218192,5273776,KHZ52,B,54,,,69,84,Bachelor of Technology in Computer Science and Engineering (Cyber Security),34,0,19,1,169,58,Day Scholar,East,Male,English,Theory,UG
218192,5273776,KHZ53,D,45,23,38,,71,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,3,2,7,169,58,Day Scholar,East,Male,English,Theory,UG
218192,5273776,KHZ54,E,39,13,32,,74,Bachelor of Technology in Computer Science and Engineering (Cyber Security),9,0,3,27,169,58,Day Scholar,East,Male,English,Theory,UG
218192,5273776,KHZ55,C,37,,,57,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),30,6,1,0,169,58,Day Scholar,East,Male,English,Theory,UG
218192,5273776,KHZ56,B+,85,23,43,,79,Bachelor of Technology in Computer Science and Engineering (Cyber Security),28,27,28,2,169,58,Day Scholar,East,Male,English,Theory,UG
218192,5273776,KHZ57,B,57,23,50,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),24,23,0,10,169,58,Day Scholar,East,Male,English,Theory,UG
218192,5273776,KHZ58,B+,64,19,56,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),41,3,4,16,169,58,Day Scholar,East,Male,English,Theory,UG
218192,5442776,KHZ28,A,70,38,72,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,33,1,4,151,97,Day Scholar,East,Female,English,Theory,UG
218192,5442776,KHZ51,A,57,38,72,,98,Bachelor of Technology in Computer Science and Engineering (Cyber Security),13,5,6,33,151,97,Day Scholar,East,Female,English,Theory,UG
218192,5442776,KHZ52,A+,83,,,85,96,Bachelor of Technology in Computer Science and Engineering (Cyber Security),48,23,2,10,151,97,Day Scholar,East,Female,English,Theory,UG
218192,5442776,KHZ53,A+,85,43,73,,96,Bachelor of Technology in Computer Science and Engineering (Cyber Security),43,22,2,18,151,97,Day Scholar,East,Female,English,Theory,UG
218192,5442776,KHZ54,B+,87,29,65,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),62,15,10,0,151,97,Day Scholar,East,Female,English,Theory,UG
218192,5442776,KHZ55,O,97,,,98,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),83,9,5,0,151,97,Day Scholar,East,Female,English,Theory,UG
218192,5442776,KHZ56,A,84,33,59,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),29,25,12,18,151,97,Day Scholar,East,Female,English,Theory,UG
218192,5442776,KHZ57,O,89,47,85,,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),71,3,0,15,151,97,Day Scholar,East,Female,English,Theory,UG
218192,5442776,KHZ58,A,45,35,72,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),5,30,5,5,151,97,Day Scholar,East,Female,English,Theory,UG
218192,5514776,KHZ28,A,67,28,69,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),16,6,36,9,171,100,Hostler,South,Female,Hindi,Theory,UG
218192,5514776,KHZ51,A,70,38,78,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),30,13,24,3,171,100,Hostler,South,Female,Hindi,Theory,UG
218192,5514776,KHZ52,A+,94,,,79,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),88,2,4,0,171,100,Hostler,South,Female,Hindi,Theory,UG
218192,5514776,KHZ53,A,57,30,80,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),41,8,4,4,171,100,Hostler,South,Female,Hindi,Theory,UG
218192,5514776,KHZ54,B+,59,35,72,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),21,17,14,7,171,100,Hostler,South,Female,Hindi,Theory,UG
218192,5514776,KHZ55,A+,84,,,88,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),43,1,18,22,171,100,Hostler,South,Female,Hindi,Theory,UG
218192,5514776,KHZ56,A,79,34,56,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),47,18,10,4,171,100,Hostler,South,Female,Hindi,Theory,UG
218192,5514776,KHZ57,O,86,47,88,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),11,47,25,3,171,100,Hostler,South,Female,Hindi,Theory,UG
218192,5514776,KHZ58,A+,65,44,69,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),29,23,13,0,171,100,Hostler,South,Female,Hindi,Theory,UG
218192,5574776,KHZ28,B+,75,34,47,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),48,22,5,0,183,73,Hostler,South,Male,Regional,Theory,UG
218192,5574776,KHZ51,B,64,18,52,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),30,26,0,8,183,73,Hostler,South,Male,Regional,Theory,UG
218192,5574776,KHZ52,B+,68,,,67,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),55,2,2,9,183,73,Hostler,South,Male,Regional,Theory,UG
218192,5574776,KHZ53,A,88,28,59,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),81,3,1,3,183,73,Hostler,South,Male,Regional,Theory,UG
218192,5574776,KHZ54,B+,65,27,69,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),1,12,16,36,183,73,Hostler,South,Male,Regional,Theory,UG
218192,5574776,KHZ55,A+,100,,,69,96,Bachelor of Technology in Computer Science and Engineering (Cyber Security),64,20,6,10,183,73,Hostler,South,Male,Regional,Theory,UG
218192,5574776,KHZ56,B,69,23,42,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),61,2,4,2,183,73,Hostler,South,Male,Regional,Theory,UG
218192,5574776,KHZ57,A,84,37,66,,81,Bachelor of Technology in Computer Science and Engineering (Cyber Security),78,2,4,0,183,73,Hostler,South,Male,Regional,Theory,UG
218192,5574776,KHZ58,A,75,37,50,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),55,9,3,8,183,73,Hostler,South,Male,Regional,Theory,UG
218192,5692776,KHZ28,A,71,29,72,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),60,6,2,3,170,90,Day Scholar,South,Female,Regional,Theory,UG
218192,5692776,KHZ51,A+,90,34,70,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),14,59,11,6,170,90,Day Scholar,South,Female,Regional,Theory,UG
218192,5692776,KHZ52,A+,86,,,86,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),49,8,20,9,170,90,Day Scholar,South,Female,Regional,Theory,UG
218192,5692776,KHZ53,A+,87,32,78,,98,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,10,17,27,170,90,Day Scholar,South,Female,Regional,Theory,UG
218192,5692776,KHZ54,B+,85,30,55,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),42,34,9,0,170,90,Day Scholar,South,Female,Regional,Theory,UG
218192,5692776,KHZ55,A,91,,,70,96,Bachelor of Technology in Computer Science and Engineering (Cyber Security),73,18,0,0,170,90,Day Scholar,South,Female,Regional,Theory,UG
218192,5692776,KHZ56,A,80,27,59,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,23,57,0,170,90,Day Scholar,South,Female,Regional,Theory,UG
218192,5692776,KHZ57,A,72,38,63,,99,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,45,19,8,170,90,Day Scholar,South,Female,Regional,Theory,UG
218192,5692776,KHZ58,B+,45,40,50,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),39,0,1,5,170,90,Day Scholar,South,Female,Regional,Theory,UG
218192,5710776,KHZ28,A,68,29,75,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,18,13,4,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5710776,KHZ391,A+,84,,,87,98,Bachelor of Technology in Computer Science and Engineering (Cyber Security),14,27,30,13,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5710776,KHZ51,A,72,25,73,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),70,0,1,1,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5710776,KHZ52,B+,77,,,64,96,Bachelor of Technology in Computer Science and Engineering (Cyber Security),59,3,12,3,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5710776,KHZ53,B+,70,18,63,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),56,5,1,8,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5710776,KHZ54,B+,75,32,68,,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),75,0,0,0,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5710776,KHZ55,A,60,,,90,97,Bachelor of Technology in Computer Science and Engineering (Cyber Security),45,13,1,1,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5710776,KHZ56,B,65,23,52,,75,Bachelor of Technology in Computer Science and Engineering (Cyber Security),36,19,7,3,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5710776,KHZ57,B+,59,30,49,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),53,6,0,0,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5710776,KHZ58,B+,55,38,59,,78,Bachelor of Technology in Computer Science and Engineering (Cyber Security),1,16,38,0,162,48,Day Scholar,West,Male,Regional,Theory,UG
218192,5725776,KHZ28,B,44,28,71,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),10,5,1,28,164,42,Hostler,East,Female,English,Theory,UG
218192,5725776,KHZ51,D,46,19,28,,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),19,1,22,4,164,42,Hostler,East,Female,English,Theory,UG
218192,5725776,KHZ52,B,55,,,80,74,Bachelor of Technology in Computer Science and Engineering (Cyber Security),31,17,0,7,164,42,Hostler,East,Female,English,Theory,UG
218192,5725776,KHZ53,E,78,0,5,,62,Bachelor of Technology in Computer Science and Engineering (Cyber Security),12,15,24,27,164,42,Hostler,East,Female,English,Theory,UG
218192,5725776,KHZ54,E,19,8,23,,42,Bachelor of Technology in Computer Science and Engineering (Cyber Security),4,8,7,0,164,42,Hostler,East,Female,English,Theory,UG
218192,5725776,KHZ55,E,33,,,0,70,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,0,1,0,164,42,Hostler,East,Female,English,Theory,UG
218192,5725776,KHZ56,E,32,8,19,,65,Bachelor of Technology in Computer Science and Engineering (Cyber Security),29,1,2,0,164,42,Hostler,East,Female,English,Theory,UG
218192,5725776,KHZ57,E,9,4,25,,74,Bachelor of Technology in Computer Science and Engineering (Cyber Security),2,0,0,7,164,42,Hostler,East,Female,English,Theory,UG
218192,5725776,KHZ58,E,57,24,10,,75,Bachelor of Technology in Computer Science and Engineering (Cyber Security),37,5,14,1,164,42,Hostler,East,Female,English,Theory,UG
218192,5726776,KHZ28,A,62,29,76,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),47,12,0,3,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5726776,KHZ391,A,91,,,80,75,Bachelor of Technology in Computer Science and Engineering (Cyber Security),18,57,11,5,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5726776,KHZ51,B+,55,32,68,,84,Bachelor of Technology in Computer Science and Engineering (Cyber Security),48,0,6,1,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5726776,KHZ52,A,67,,,90,97,Bachelor of Technology in Computer Science and Engineering (Cyber Security),28,17,2,20,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5726776,KHZ53,B,60,24,56,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,7,16,4,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5726776,KHZ54,B+,65,22,76,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,12,15,32,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5726776,KHZ55,A,64,,,90,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),15,23,11,15,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5726776,KHZ56,A,84,18,59,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),46,27,1,10,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5726776,KHZ57,O,84,42,88,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),36,48,0,0,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5726776,KHZ58,A,43,43,69,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),5,19,10,9,181,55,Day Scholar,North,Female,Hindi,Theory,UG
218192,5880776,KHZ28,A,63,40,63,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),42,5,15,1,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5880776,KHZ391,A+,92,,,91,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),58,2,32,0,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5880776,KHZ51,A,65,38,80,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),63,1,1,0,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5880776,KHZ52,B,78,,,48,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),7,54,10,7,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5880776,KHZ53,A+,80,37,85,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),44,5,3,28,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5880776,KHZ54,B+,72,42,53,,79,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,71,1,0,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5880776,KHZ55,A+,87,,,90,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),12,33,37,5,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5880776,KHZ56,A,69,34,58,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),61,4,4,0,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5880776,KHZ57,A,55,42,79,,84,Bachelor of Technology in Computer Science and Engineering (Cyber Security),37,8,8,2,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5880776,KHZ58,A+,67,43,72,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),55,1,1,10,167,82,Hostler,North,Male,Hindi,Theory,UG
218192,5980776,KHZ28,F,0,0,0,,45,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,0,0,0,162,45,Hostler,North,Female,Hindi,Theory,UG
218192,5980776,KHZ51,F,0,0,0,,65,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,0,0,0,162,45,Hostler,North,Female,Hindi,Theory,UG
218192,5980776,KHZ52,E,70,,,0,74,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,26,8,4,162,45,Hostler,North,Female,Hindi,Theory,UG
218192,5980776,KHZ53,F,0,0,0,,43,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,0,0,0,162,45,Hostler,North,Female,Hindi,Theory,UG
218192,5980776,KHZ54,F,0,0,0,,25,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,0,0,0,162,45,Hostler,North,Female,Hindi,Theory,UG
218192,5980776,KHZ55,E,65,,,0,74,Bachelor of Technology in Computer Science and Engineering (Cyber Security),19,31,0,15,162,45,Hostler,North,Female,Hindi,Theory,UG
